tok	sentstart	freeIndirect_conf	freeIndirect_pred
daß	no	0.9959640502929688	x
er	no	0.9959397315979004	x
Klara	no	0.9960026144981384	x
eben	no	0.9963332414627075	x
zu	no	0.9963729381561279	x
solchen	no	0.9965943694114685	x
untergeordneten	no	0.9969879984855652	x
Naturen	no	0.9974119067192078	x
zähle	no	0.9985405206680298	x
,	no	0.9986103773117065	x
weshalb	no	0.9985629916191101	x
er	no	0.9984737038612366	x
nicht	no	0.9985730648040771	x
abließ	no	0.9986584186553955	x
mit	no	0.9985009431838989	x
Versuchen	no	0.9985976815223694	x
,	no	0.998512327671051	x
sie	no	0.99847811460495	x
in	no	0.9984716773033142	x
jene	no	0.9984744191169739	x
Geheimnisse	no	0.9985741376876831	x
einzuweihen	no	0.9985204339027405	x
.	no	0.985365629196167	x
Am	yes	0.9994096755981445	x
frühen	no	0.9990733861923218	x
Morgen	no	0.999112069606781	x
,	no	0.9986727237701416	x
wenn	no	0.9986814856529236	x
Klara	no	0.9988133907318115	x
das	no	0.9986829161643982	x
Frühstück	no	0.9987805485725403	x
bereiten	no	0.9988517761230469	x
half	no	0.9989853501319885	x
,	no	0.9989463686943054	x
stand	no	0.998725950717926	x
er	no	0.9986374974250793	x
bei	no	0.9986571073532104	x
ihr	no	0.9987168312072754	x
und	no	0.9989303946495056	x
las	no	0.9988558292388916	x
ihr	no	0.9987051486968994	x
aus	no	0.9986261129379272	x
allerlei	no	0.9986553192138672	x
mystischen	no	0.9985907673835754	x
Büchern	no	0.9987088441848755	x
vor	no	0.9988508224487305	x
,	no	0.9989709854125977	x
daß	no	0.9986538887023926	x
Klara	no	0.9986403584480286	x
bat	no	0.9986625909805298	x
:	no	0.9998096823692322	x
„	no	0.999612033367157	x
Aber	no	0.9945279955863953	x
,	no	0.994434654712677	x
lieber	no	0.9940085411071777	x
Nathanael	no	0.9959295392036438	x
,	no	0.9963778853416443	x
wenn	no	0.9964162111282349	x
ich	no	0.996788740158081	x
dich	no	0.9971430897712708	x
nun	no	0.9972130656242371	x
das	no	0.9973827004432678	x
böse	no	0.9976069927215576	x
Prinzip	no	0.9977421760559082	x
schelten	no	0.9978285431861877	x
wollte	no	0.9985406398773193	x
,	no	0.9985382556915283	x
das	no	0.9984816908836365	x
feindlich	no	0.9985904097557068	x
auf	no	0.9985328912734985	x
meinen	no	0.9985824823379517	x
Kaffee	no	0.998610258102417	x
wirkt	no	0.9990209341049194	x
?	no	0.999174177646637	x
–	yes	0.6444694995880127	x
Denn	no	0.9354750514030457	x
wenn	no	0.9531852602958679	x
ich	no	0.9642636775970459	x
,	no	0.9711187481880188	x
wie	no	0.9730772376060486	x
du	no	0.9766029119491577	x
es	no	0.9775249361991882	x
willst	no	0.9846816062927246	x
,	no	0.9863054752349854	x
alles	no	0.9875001311302185	x
stehen	no	0.9890251755714417	x
und	no	0.9891448616981506	x
liegen	no	0.9907606840133667	x
lassen	no	0.9925518035888672	x
und	no	0.9930717349052429	x
dir	no	0.9939203262329102	x
,	no	0.9948177933692932	x
indem	no	0.9949877262115479	x
du	no	0.9948868155479431	x
liesest	no	0.9949535727500916	x
,	no	0.9954612851142883	x
in	no	0.9955009818077087	x
die	no	0.995457649230957	x
Augen	no	0.9956936836242676	x
schauen	no	0.9954875111579895	x
soll	no	0.9962015748023987	x
,	no	0.9967498779296875	x
so	no	0.9966721534729004	x
läuft	no	0.9965823292732239	x
mir	no	0.9966705441474915	x
der	no	0.9968241453170776	x
Kaffee	no	0.9971774816513062	x
ins	no	0.9973809123039246	x
Feuer	no	0.9975358247756958	x
,	no	0.9981194138526917	x
und	no	0.9982808828353882	x
ihr	no	0.9985213875770569	x
bekommt	no	0.9986622333526611	x
alle	no	0.9987133741378784	x
kein	no	0.9988141059875488	x
Frühstück	no	0.9992456436157227	x
!	no	0.9995664954185486	x
“	no	0.9999943971633911	x
–	no	0.6665855646133423	x
Nathanael	no	0.9904856085777283	x
klappte	no	0.9977084398269653	x
das	no	0.9985047578811646	x
Buch	no	0.9992306232452393	x
heftig	no	0.9993143081665039	x
zu	no	0.9993231296539307	x
und	no	0.9992846846580505	x
rannte	no	0.999173104763031	x
voll	no	0.9988222718238831	x
Unmut	no	0.9991496801376343	x
fort	no	0.9989838004112244	x
in	no	0.9987069368362427	x
sein	no	0.9988208413124084	x
Zimmer	no	0.9991626739501953	x
.	no	0.9998997449874878	x
Sonst	yes	0.8073208928108215	x
hatte	no	0.826361894607544	x
er	no	0.82233726978302	x
eine	no	0.8221599459648132	x
besondere	no	0.8351969718933105	x
Stärke	no	0.8474626541137695	x
in	no	0.8459340929985046	x
anmutigen	no	0.8412007093429565	x
,	no	0.8483917117118835	x
lebendigen	no	0.8517804145812988	x
Erzählungen	no	0.8585867285728455	x
,	no	0.8704730868339539	x
die	no	0.8740654587745667	x
er	no	0.8747330904006958	x
aufschrieb	no	0.8860877752304077	x
und	no	0.8925148844718933	x
die	no	0.8955713510513306	x
Klara	no	0.8979775309562683	x
mit	no	0.8968111276626587	x
dem	no	0.898222029209137	x
innigsten	no	0.9027048945426941	x
Vergnügen	no	0.9157485961914062	x
anhörte	no	0.9437891840934753	x
;	no	0.9984899759292603	x
jetzt	no	0.9668145775794983	x
waren	no	0.9605709910392761	x
seine	no	0.9545800685882568	x
Dichtungen	no	0.9493492841720581	x
düster	no	0.941149890422821	x
,	no	0.9398031830787659	x
unverständlich	no	0.9290879964828491	x
,	no	0.9285138249397278	x
gestaltlos	no	0.9291360378265381	x
,	no	0.9323235154151917	x
so	no	0.9295864105224609	x
daß	no	0.9276209473609924	x
,	no	0.9308451414108276	x
wenn	no	0.9322534799575806	x
Klara	no	0.9343346953392029	x
schonend	no	0.9362990856170654	x
es	no	0.9397490620613098	x
auch	no	0.9472018480300903	x
nicht	no	0.9599816799163818	x
sagte	no	0.9726594686508179	x
,	no	0.9749002456665039	x
er	no	0.9750115275382996	x
doch	no	0.9771321415901184	x
wohl	no	0.980911135673523	x
fühlte	no	0.9823912978172302	x
,	no	0.982998251914978	x
wie	no	0.9819881319999695	x
wenig	no	0.9812310338020325	x
sie	no	0.9808002710342407	x
davon	no	0.9818409085273743	x
angesprochen	no	0.9847357273101807	x
wurde	no	0.9850192070007324	x
.	no	0.8245939016342163	x
Nichts	yes	0.9915803074836731	x
war	no	0.9925714135169983	x
für	no	0.9925665855407715	x
Klara	no	0.9924410581588745	x
tötender	no	0.9922615885734558	x
als	no	0.9922882318496704	x
das	no	0.9921995997428894	x
Langweilige	no	0.9922958612442017	x
;	no	0.993057370185852	x
in	no	0.994188666343689	x
Blick	no	0.9952143430709839	x
und	no	0.995170533657074	x
Rede	no	0.9957689046859741	x
sprach	no	0.9956204295158386	x
sich	no	0.9956542253494263	x
dann	no	0.9957821369171143	x
ihre	no	0.9954348206520081	x
nicht	no	0.99569171667099	x
zu	no	0.9958611130714417	x
besiegende	no	0.9957765936851501	x
geistige	no	0.995959460735321	x
Schläfrigkeit	no	0.9968253374099731	x
aus	no	0.9977485537528992	x
.	no	0.9949197173118591	x
Nathanaels	yes	0.9995377063751221	x
Dichtungen	no	0.998162567615509	x
waren	no	0.9980530738830566	x
in	no	0.9979103207588196	x
der	no	0.9978559613227844	x
Tat	no	0.9978002905845642	x
sehr	no	0.9977814555168152	x
langweilig	no	0.9978035092353821	x
.	no	0.9986711740493774	x
Sein	yes	0.9104108214378357	x
Verdruß	no	0.9551097750663757	x
über	no	0.9592155814170837	x
Klaras	no	0.9586914777755737	x
kaltes	no	0.9579335451126099	x
prosaisches	no	0.9615873098373413	x
Gemüt	no	0.9738518595695496	x
stieg	no	0.9777000546455383	x
höher	no	0.9794362187385559	x
,	no	0.9859458804130554	x
Klara	no	0.9866377115249634	x
konnte	no	0.9865401387214661	x
ihren	no	0.9869042038917542	x
Unmut	no	0.9886022210121155	x
über	no	0.9889869689941406	x
Nathanaels	no	0.9892503023147583	x
dunkle	no	0.9893102645874023	x
,	no	0.9911195635795593	x
düstere	no	0.9909955859184265	x
,	no	0.9925433397293091	x
langweilige	no	0.9930176734924316	x
Mystik	no	0.9939331412315369	x
nicht	no	0.9950506091117859	x
überwinden	no	0.9958915710449219	x
,	no	0.9968177080154419	x
und	no	0.9968493580818176	x
so	no	0.9969269633293152	x
entfernten	no	0.997105062007904	x
beide	no	0.9970529079437256	x
im	no	0.9968990087509155	x
Innern	no	0.9967028498649597	x
sich	no	0.9966764450073242	x
immer	no	0.996717631816864	x
mehr	no	0.9968245029449463	x
voneinander	no	0.997258186340332	x
,	no	0.9977750182151794	x
ohne	no	0.997601330280304	x
es	no	0.9976660013198853	x
selbst	no	0.9980185031890869	x
zu	no	0.9982938170433044	x
bemerken	no	0.998924195766449	x
.	no	0.9994913339614868	x
Die	yes	0.9951666593551636	x
Gestalt	no	0.995617151260376	x
des	no	0.9965595602989197	x
häßlichen	no	0.9969744682312012	x
Coppelius	no	0.997191846370697	x
war	no	0.9974585175514221	x
,	no	0.9976498484611511	x
wie	no	0.9976435303688049	x
Nathanael	no	0.9977651834487915	x
selbst	no	0.9979203343391418	x
es	no	0.9981106519699097	x
sich	no	0.998246431350708	x
gestehen	no	0.9985994696617126	x
mußte	no	0.9987125396728516	x
,	no	0.998589813709259	x
in	no	0.998432457447052	x
seiner	no	0.998412013053894	x
Phantasie	no	0.9984261989593506	x
erbleicht	no	0.9985257983207703	x
,	no	0.9987900853157043	x
und	no	0.9985130429267883	x
es	no	0.9985174536705017	x
kostete	no	0.9985411167144775	x
ihm	no	0.9984791874885559	x
oft	no	0.9984734654426575	x
Mühe	no	0.9985063672065735	x
,	no	0.9985166192054749	x
ihn	no	0.9984484910964966	x
in	no	0.9984092116355896	x
seinen	no	0.9984015822410583	x
Dichtungen	no	0.9985020160675049	x
,	no	0.99854576587677	x
wo	no	0.9984886646270752	x
er	no	0.9984431862831116	x
als	no	0.9984258413314819	x
grauser	no	0.9984750151634216	x
Schicksalspopanz	no	0.9985199570655823	x
auftrat	no	0.9986273050308228	x
,	no	0.9985101819038391	x
recht	no	0.99845290184021	x
lebendig	no	0.9985230565071106	x
zu	no	0.9985206723213196	x
kolorieren	no	0.9985978007316589	x
.	no	0.999444305896759	x
Es	yes	0.9515349268913269	x
kam	no	0.9706020951271057	x
ihm	no	0.9756594896316528	x
endlich	no	0.9809224009513855	x
ein	no	0.9863258004188538	x
,	no	0.9877397418022156	x
jene	no	0.9883717894554138	x
düstre	no	0.9889723658561707	x
Ahnung	no	0.9902046918869019	x
,	no	0.9911292791366577	x
daß	no	0.990992546081543	x
Coppelius	no	0.9908026456832886	x
sein	no	0.9911360740661621	x
Liebesglück	no	0.9924280047416687	x
stören	no	0.9937451481819153	x
werde	no	0.9955376386642456	x
,	no	0.9959272742271423	x
zum	no	0.9956570863723755	x
Gegenstande	no	0.9959017634391785	x
eines	no	0.9960561990737915	x
Gedichts	no	0.9967652559280396	x
zu	no	0.9972119927406311	x
machen	no	0.9978187084197998	x
.	no	0.9848412871360779	x
Er	yes	0.999173104763031	x
stellte	no	0.9989697933197021	x
sich	no	0.9987311959266663	x
und	no	0.9988588094711304	x
Klara	no	0.9987820982933044	x
dar	no	0.9988285899162292	x
,	no	0.9986453652381897	x
in	no	0.9985029697418213	x
treuer	no	0.9985533356666565	x
Liebe	no	0.9986382126808167	x
verbunden	no	0.9987970590591431	x
,	no	0.9987234473228455	x
aber	no	0.9986003041267395	x
dann	no	0.9987233281135559	x
und	no	0.9989726543426514	x
wann	no	0.9988903403282166	x
war	no	0.9986806511878967	x
es	no	0.9985658526420593	x
,	no	0.9985929131507874	x
als	no	0.9985767602920532	x
griffe	no	0.9984890222549438	x
eine	no	0.9984402060508728	x
schwarze	no	0.9984203577041626	x
Faust	no	0.9984723925590515	x
in	no	0.9984447360038757	x
ihr	no	0.9984709620475769	x
Leben	no	0.9986010193824768	x
und	no	0.9988202452659607	x
risse	no	0.9985894560813904	x
irgendeine	no	0.998581051826477	x
Freude	no	0.9986681938171387	x
heraus	no	0.998649537563324	x
,	no	0.9986323714256287	x
die	no	0.9984519481658936	x
ihnen	no	0.9984898567199707	x
aufgegangen	no	0.998819887638092	x
.	no	0.9995575547218323	x
Endlich	yes	0.9379280209541321	x
,	no	0.9493306279182434	x
als	no	0.953727126121521	x
sie	no	0.9555259346961975	x
schon	no	0.9591461420059204	x
am	no	0.9650771617889404	x
Traualtar	no	0.967088520526886	x
stehen	no	0.9744690656661987	x
,	no	0.9790621995925903	x
erscheint	no	0.9798184633255005	x
der	no	0.9803491830825806	x
entsetzliche	no	0.9796167612075806	x
Coppelius	no	0.978401243686676	x
und	no	0.9811161756515503	x
berührt	no	0.9818642139434814	x
Klaras	no	0.9816329479217529	x
holde	no	0.9800099730491638	x
Augen	no	0.9803124070167542	x
;	no	0.9948556423187256	x
die	no	0.9918228983879089	x
springen	no	0.9913440942764282	x
in	no	0.9908734560012817	x
Nathanaels	no	0.9905498623847961	x
Brust	no	0.989818274974823	x
,	no	0.9909808039665222	x
wie	no	0.9905592203140259	x
blutige	no	0.9900996088981628	x
Funken	no	0.9905515909194946	x
sengend	no	0.9916929602622986	x
und	no	0.9924613833427429	x
brennend	no	0.9933413863182068	x
,	no	0.9946746826171875	x
Coppelius	no	0.9957166314125061	x
faßt	no	0.9964702129364014	x
ihn	no	0.9967886209487915	x
und	no	0.997266411781311	x
wirft	no	0.9976544976234436	x
ihn	no	0.9977737069129944	x
in	no	0.9978505373001099	x
einen	no	0.9980383515357971	x
flammenden	no	0.9981650710105896	x
Feuerkreis	no	0.9985958933830261	x
,	no	0.9989429116249084	x
der	no	0.9986255168914795	x
sich	no	0.9986329674720764	x
dreht	no	0.9989030361175537	x
mit	no	0.9985887408256531	x
der	no	0.9986010193824768	x
Schnelligkeit	no	0.9988424181938171	x
des	no	0.9986768364906311	x
Sturmes	no	0.9988495111465454	x
und	no	0.9987278580665588	x
ihn	no	0.9987505674362183	x
sausend	no	0.9990549683570862	x
und	no	0.9987426400184631	x
brausend	no	0.9990112781524658	x
fortreißt	no	0.9991093277931213	x
.	no	0.9995781779289246	x
Es	yes	0.99327552318573	x
ist	no	0.993839681148529	x
ein	no	0.994247317314148	x
Tosen	no	0.9949907660484314	x
,	no	0.9948813915252686	x
als	no	0.9946310520172119	x
wenn	no	0.9947136044502258	x
der	no	0.9946631193161011	x
Orkan	no	0.9948495030403137	x
grimmig	no	0.9955096244812012	x
hineinpeitscht	no	0.9961191415786743	x
in	no	0.9959897398948669	x
die	no	0.9958990216255188	x
schäumenden	no	0.9959506988525391	x
Meereswellen	no	0.9964053630828857	x
,	no	0.9965667724609375	x
die	no	0.996334433555603	x
sich	no	0.9963241815567017	x
wie	no	0.996265709400177	x
schwarze	no	0.9962462782859802	x
,	no	0.996404767036438	x
weißhauptige	no	0.9964030981063843	x
Riesen	no	0.9967004656791687	x
emporbäumen	no	0.9970732927322388	x
in	no	0.9971197843551636	x
wütendem	no	0.9971856474876404	x
Kampfe	no	0.9977853298187256	x
.	no	0.999383807182312	x
Aber	yes	0.9355488419532776	x
durch	no	0.9532322883605957	x
dies	no	0.9576221108436584	x
wilde	no	0.9629815220832825	x
Tosen	no	0.9767300486564636	x
hört	no	0.9802979826927185	x
er	no	0.9820612668991089	x
Klaras	no	0.9862218499183655	x
Stimme	no	0.9854161143302917	x
:	no	0.9919527173042297	x
„	no	0.9962801337242126	x
Kannst	no	0.9933011531829834	x
du	no	0.9932535290718079	x
mich	no	0.9935000538825989	x
denn	no	0.9935883283615112	x
nicht	no	0.9929689764976501	x
erschauen	no	0.9897909760475159	x
?	no	0.9167354702949524	x
Coppelius	yes	0.9996770620346069	x
hat	no	0.9990561604499817	x
dich	no	0.9986913800239563	x
getäuscht	no	0.9986935257911682	x
,	no	0.9987344145774841	x
das	no	0.9985675811767578	x
waren	no	0.9985392093658447	x
ja	no	0.9989439845085144	x
nicht	no	0.9986047148704529	x
meine	no	0.9986741542816162	x
Augen	no	0.9987394213676453	x
,	no	0.998664140701294	x
die	no	0.9985328912734985	x
so	no	0.9985544085502625	x
in	no	0.998555600643158	x
deiner	no	0.9985734224319458	x
Brust	no	0.998635470867157	x
brannten	no	0.9987118244171143	x
,	no	0.9988120794296265	x
das	no	0.9986171722412109	x
waren	no	0.9985830783843994	x
ja	no	0.9988897442817688	x
glühende	no	0.9984859824180603	x
Tropfen	no	0.9986024498939514	x
deines	no	0.9985892176628113	x
eignen	no	0.9985498785972595	x
Herzbluts	no	0.998316764831543	x
–	no	0.9987441301345825	x
ich	no	0.9994304776191711	x
habe	no	0.9989809393882751	x
ja	no	0.9990824460983276	x
meine	no	0.9987201690673828	x
Augen	no	0.9986411929130554	x
,	no	0.9988070726394653	x
sieh	no	0.9985153079032898	x
mich	no	0.9984525442123413	x
doch	no	0.998491644859314	x
nur	no	0.9984410405158997	x
an	no	0.9983574748039246	x
!	no	0.9984110593795776	x
“	no	0.999987006187439	x
–	no	0.8767359852790833	x
Nathanael	no	0.9962751865386963	x
denkt	no	0.9987714886665344	x
:	no	0.9999082088470459	x
Das	no	0.9939210414886475	x
ist	no	0.993257999420166	x
Klara	no	0.9932026863098145	x
,	no	0.9934483170509338	x
und	no	0.9931499361991882	x
ich	no	0.9935169219970703	x
bin	no	0.992882490158081	x
ihr	no	0.9923715591430664	x
eigen	no	0.9923537969589233	x
ewiglich	no	0.9931696653366089	x
.	no	0.9976062774658203	x
–	yes	0.8547174334526062	x
Da	no	0.9530473947525024	x
ist	no	0.9785972237586975	x
es	no	0.9828741550445557	x
,	no	0.9852561950683594	x
als	no	0.9880736470222473	x
faßt	no	0.9891933798789978	x
der	no	0.9895999431610107	x
Gedanke	no	0.9899197816848755	x
gewaltig	no	0.989949107170105	x
in	no	0.9899472594261169	x
den	no	0.990121603012085	x
Feuerkreis	no	0.991194486618042	x
hinein	no	0.9928845763206482	x
,	no	0.9937227368354797	x
daß	no	0.9938254356384277	x
er	no	0.9938569664955139	x
stehen	no	0.9945959448814392	x
bleibt	no	0.9953308701515198	x
,	no	0.9960469603538513	x
und	no	0.9961821436882019	x
im	no	0.9964163303375244	x
schwarzen	no	0.996464729309082	x
Abgrund	no	0.9970157146453857	x
verrauscht	no	0.9978532195091248	x
dumpf	no	0.9985442161560059	x
das	no	0.9985806941986084	x
Getöse	no	0.9986779093742371	x
.	no	0.9754418730735779	x
Nathanael	yes	0.999769389629364	x
blickt	no	0.9993439316749573	x
in	no	0.9988048076629639	x
Klaras	no	0.999077558517456	x
Augen	no	0.9993230104446411	x
;	no	0.9999277591705322	x
aber	no	0.9910761117935181	x
es	no	0.9890154004096985	x
ist	no	0.9894664883613586	x
der	no	0.9891575574874878	x
Tod	no	0.987804651260376	x
,	no	0.9885031580924988	x
der	no	0.9887806177139282	x
mit	no	0.9891729354858398	x
Klaras	no	0.9901277422904968	x
Augen	no	0.9913541674613953	x
ihn	no	0.9921848177909851	x
freundlich	no	0.9929066896438599	x
anschaut	no	0.9951373934745789	x
.	no	0.9973499774932861	x
Während	yes	0.9946622252464294	x
Nathanael	no	0.9960745573043823	x
dies	no	0.9963575005531311	x
dichtete	no	0.9976359605789185	x
,	no	0.9982424974441528	x
war	no	0.9980736970901489	x
er	no	0.9980437755584717	x
sehr	no	0.9980990290641785	x
ruhig	no	0.998348593711853	x
und	no	0.9984753727912903	x
besonnen	no	0.9986203908920288	x
,	no	0.9989271759986877	x
er	no	0.9986079335212708	x
feilte	no	0.9986175298690796	x
und	no	0.9986094236373901	x
besserte	no	0.9986125230789185	x
an	no	0.998542070388794	x
jeder	no	0.9985446929931641	x
Zeile	no	0.9987025260925293	x
,	no	0.9987460374832153	x
und	no	0.998473584651947	x
da	no	0.9985136389732361	x
er	no	0.9984464049339294	x
sich	no	0.9984330534934998	x
dem	no	0.9984667301177979	x
metrischen	no	0.9985429048538208	x
Zwange	no	0.9985509514808655	x
unterworfen	no	0.9987202882766724	x
,	no	0.9986628293991089	x
ruhte	no	0.998424768447876	x
er	no	0.9983797073364258	x
nicht	no	0.998416543006897	x
,	no	0.9983845949172974	x
bis	no	0.9983012080192566	x
alles	no	0.9983950257301331	x
rein	no	0.9986107349395752	x
und	no	0.9986408352851868	x
wohlklingend	no	0.9987059831619263	x
sich	no	0.9986711740493774	x
fügte	no	0.9988102912902832	x
.	no	0.9996525049209595	x
Als	yes	0.9418944716453552	x
er	no	0.9566773176193237	x
jedoch	no	0.9619170427322388	x
nun	no	0.9674042463302612	x
endlich	no	0.9693938493728638	x
fertig	no	0.9722487330436707	x
worden	no	0.976880669593811	x
und	no	0.9788443446159363	x
das	no	0.9813635349273682	x
Gedicht	no	0.9820537567138672	x
für	no	0.983274519443512	x
sich	no	0.9849264621734619	x
laut	no	0.9860582947731018	x
las	no	0.9876178503036499	x
,	no	0.9902437329292297	x
da	no	0.9925685524940491	x
faßte	no	0.9936507344245911	x
ihn	no	0.9943699240684509	x
Grausen	no	0.9950821399688721	x
und	no	0.9962567090988159	x
wildes	no	0.9972026348114014	x
Entsetzen	no	0.998144268989563	x
,	no	0.9989639520645142	x
und	no	0.9988345503807068	x
er	no	0.9989125728607178	x
schrie	no	0.9987888932228088	x
auf	no	0.9985707998275757	x
:	no	0.9998606443405151	x
„	no	0.9995809197425842	x
Wessen	no	0.996189534664154	x
grauenvolle	no	0.9972668886184692	x
Stimme	no	0.9977169036865234	x
ist	no	0.9980327486991882	x
das	no	0.9984092116355896	x
?	no	0.999599277973175	x
“	no	0.999983549118042	x
Bald	no	0.9898533225059509	x
schien	no	0.9914036393165588	x
ihm	no	0.9930427074432373	x
jedoch	no	0.9943437576293945	x
das	no	0.9949554800987244	x
Ganze	no	0.9961403012275696	x
wieder	no	0.9969301819801331	x
nur	no	0.9975594282150269	x
eine	no	0.9975554943084717	x
sehr	no	0.9977287650108337	x
gelungene	no	0.9978583455085754	x
Dichtung	no	0.9983639121055603	x
,	no	0.9985426664352417	x
und	no	0.9985628724098206	x
es	no	0.9986889958381653	x
war	no	0.9986168146133423	x
ihm	no	0.9986028075218201	x
,	no	0.9986066222190857	x
als	no	0.9985692501068115	x
müsse	no	0.9986408352851868	x
Klaras	no	0.9984011054039001	x
kaltes	no	0.9984264373779297	x
Gemüt	no	0.9984515905380249	x
dadurch	no	0.9985106587409973	x
entzündet	no	0.998711347579956	x
werden	no	0.9988090991973877	x
,	no	0.9987025260925293	x
wiewohl	no	0.9985435009002686	x
er	no	0.998492956161499	x
nicht	no	0.9986202716827393	x
deutlich	no	0.9986202716827393	x
dachte	no	0.9988833069801331	x
,	no	0.9986691474914551	x
wozu	no	0.9984865188598633	x
denn	no	0.9986159801483154	x
Klara	no	0.9985951781272888	x
entzündet	no	0.9987402558326721	x
und	no	0.9986788630485535	x
wozu	no	0.998633086681366	x
es	no	0.9986165761947632	x
denn	no	0.9988042116165161	x
nun	no	0.9988324046134949	x
eigentlich	no	0.9987910389900208	x
führen	no	0.998768150806427	x
solle	no	0.9991635084152222	x
,	no	0.9985659718513489	x
sie	no	0.9984475374221802	x
mit	no	0.9984111785888672	x
den	no	0.9984293580055237	x
grauenvollen	no	0.9984689354896545	x
Bildern	no	0.9985881447792053	x
zu	no	0.9985613226890564	x
ängstigen	no	0.9988846182823181	x
,	no	0.998636782169342	x
die	no	0.9985014200210571	x
ein	no	0.9984815716743469	x
entsetzliches	no	0.9984869956970215	x
,	no	0.9985460042953491	x
ihre	no	0.9984164237976074	x
Liebe	no	0.9986332058906555	x
zerstörendes	no	0.9986931681632996	x
Geschick	no	0.9987647533416748	x
weissagten	no	0.998965859413147	x
.	no	0.9993002414703369	x
–	yes	0.5122171640396118	x
Sie	no	0.8758737444877625	x
,	no	0.829140841960907	x
Nathanael	no	0.8624203205108643	x
und	no	0.8611935377120972	x
Klara	no	0.8958945870399475	x
,	no	0.9076988697052002	x
saßen	no	0.9205538034439087	x
in	no	0.9212040901184082	x
der	no	0.9237735867500305	x
Mutter	no	0.9262929558753967	x
kleinem	no	0.9329373836517334	x
Garten	no	0.9446666836738586	x
,	no	0.9512544870376587	x
Klara	no	0.966289222240448	x
war	no	0.9705716371536255	x
sehr	no	0.9715789556503296	x
heiter	no	0.9728938341140747	x
,	no	0.9747837781906128	x
weil	no	0.9764240980148315	x
Nathanael	no	0.9774550199508667	x
sie	no	0.9773423075675964	x
seit	no	0.9774252772331238	x
drei	no	0.978306770324707	x
Tagen	no	0.9807153940200806	x
,	no	0.9823185801506042	x
in	no	0.9822244048118591	x
denen	no	0.9828604459762573	x
er	no	0.9829275012016296	x
an	no	0.9831995964050293	x
jener	no	0.9837979674339294	x
Dichtung	no	0.9843412041664124	x
schrieb	no	0.987291157245636	x
,	no	0.9879846572875977	x
nicht	no	0.9884487986564636	x
mit	no	0.9883710741996765	x
seinen	no	0.9886548519134521	x
Träumen	no	0.9895946979522705	x
und	no	0.9900818467140198	x
Ahnungen	no	0.9912535548210144	x
geplagt	no	0.992973804473877	x
hatte	no	0.9944313168525696	x
.	no	0.9985361099243164	x
Auch	yes	0.9541208148002625	x
Nathanael	no	0.9781596064567566	x
sprach	no	0.9775090217590332	x
lebhaft	no	0.9796400666236877	x
und	no	0.9811083674430847	x
froh	no	0.9849151372909546	x
von	no	0.9846561551094055	x
lustigen	no	0.984653890132904	x
Dingen	no	0.9866025447845459	x
wie	no	0.987594485282898	x
sonst	no	0.9891108870506287	x
,	no	0.9912648797035217	x
so	no	0.991295337677002	x
daß	no	0.9918647408485413	x
Klara	no	0.9927694797515869	x
sagte	no	0.9912920594215393	x
:	no	0.9982359409332275	x
„	no	0.999471127986908	x
Nun	no	0.9975619316101074	x
erst	no	0.9975625276565552	x
habe	no	0.9979508519172668	x
ich	no	0.9981443881988525	x
dich	no	0.9982843995094299	x
ganz	no	0.9982410669326782	x
wieder	no	0.9983708262443542	x
,	no	0.9986087679862976	x
siehst	no	0.9987006187438965	x
du	no	0.9986028075218201	x
es	no	0.99853515625	x
wohl	no	0.9988375306129456	x
,	no	0.9986388087272644	x
wie	no	0.9984902143478394	x
wir	no	0.9985668063163757	x
den	no	0.9985870122909546	x
häßlichen	no	0.99860018491745	x
Coppelius	no	0.998626708984375	x
vertrieben	no	0.9988686442375183	x
haben	no	0.999203622341156	x
?	no	0.9995040893554688	x
“	no	0.9999990463256836	x
Da	no	0.893803060054779	x
fiel	no	0.9116113185882568	x
dem	no	0.9366538524627686	x
Nathanael	no	0.9698103070259094	x
erst	no	0.9811576008796692	x
ein	no	0.9913937449455261	x
,	no	0.9956133365631104	x
daß	no	0.9954837560653687	x
er	no	0.995478093624115	x
ja	no	0.9967846870422363	x
die	no	0.996773898601532	x
Dichtung	no	0.9969519376754761	x
in	no	0.9970671534538269	x
der	no	0.9971534013748169	x
Tasche	no	0.9973922967910767	x
trage	no	0.998264491558075	x
,	no	0.998479425907135	x
die	no	0.998415470123291	x
er	no	0.9984210729598999	x
habe	no	0.9986145496368408	x
vorlesen	no	0.9986461997032166	x
wollen	no	0.9985001087188721	x
.	no	0.9103914499282837	x
Er	yes	0.9996778964996338	x
zog	no	0.9993491768836975	x
auch	no	0.9988160133361816	x
sogleich	no	0.9986929297447205	x
die	no	0.9987385869026184	x
Blätter	no	0.9986850619316101	x
hervor	no	0.9987168312072754	x
und	no	0.9989632368087769	x
fing	no	0.9987673759460449	x
an	no	0.9987012147903442	x
zu	no	0.9987081289291382	x
lesen	no	0.9989407658576965	x
;	no	0.9998527765274048	x
Klara	no	0.9920766353607178	x
,	no	0.9910404086112976	x
etwas	no	0.9905164837837219	x
Langweiliges	no	0.9919065237045288	x
wie	no	0.9913613200187683	x
gewöhnlich	no	0.9919106364250183	x
vermutend	no	0.992949366569519	x
und	no	0.993059515953064	x
sich	no	0.9932710528373718	x
darein	no	0.9932435154914856	x
ergebend	no	0.9941093921661377	x
