tok	sentstart	freeIndirect_conf	freeIndirect_pred
fertig	no	0.9551887512207031	x
worden	no	0.9542757868766785	x
und	no	0.9550893306732178	x
das	no	0.9581872224807739	x
Gedicht	no	0.9649785757064819	x
für	no	0.9618943929672241	x
sich	no	0.9664005637168884	x
laut	no	0.9659999012947083	x
las	no	0.9687068462371826	x
,	no	0.9603136777877808	x
da	no	0.9660354256629944	x
faßte	no	0.9928990602493286	x
ihn	no	0.9975054860115051	x
Grausen	no	0.990057647228241	x
und	no	0.9906484484672546	x
wildes	no	0.9906771183013916	x
Entsetzen	no	0.9945425987243652	x
,	no	0.9956508278846741	x
und	no	0.9953737854957581	x
er	no	0.9949392080307007	x
schrie	no	0.995983362197876	x
auf	no	0.9951293468475342	x
:	no	0.9948239326477051	x
„	no	0.9993797540664673	x
Wessen	no	0.9869599938392639	x
grauenvolle	no	0.9845939874649048	x
Stimme	no	0.9852995872497559	x
ist	no	0.9859780073165894	x
das	no	0.9839951395988464	x
?	no	0.9921412467956543	x
“	no	0.9988309741020203	x
Bald	no	0.9751055836677551	x
schien	no	0.9646445512771606	x
ihm	no	0.9878752827644348	x
jedoch	no	0.9922260046005249	x
das	no	0.991148829460144	x
Ganze	no	0.9913129210472107	x
wieder	no	0.9910387396812439	x
nur	no	0.9907935261726379	x
eine	no	0.9903275370597839	x
sehr	no	0.9898203611373901	x
gelungene	no	0.9898229837417603	x
Dichtung	no	0.9890170097351074	x
,	no	0.9924219250679016	x
und	no	0.9929960370063782	x
es	no	0.9923036694526672	x
war	no	0.993313729763031	x
ihm	no	0.9976131916046143	x
,	no	0.99089515209198	x
als	no	0.9928467869758606	x
müsse	no	0.9902601838111877	x
Klaras	no	0.9918183088302612	x
kaltes	no	0.9903314113616943	x
Gemüt	no	0.9928373694419861	x
dadurch	no	0.9908889532089233	x
entzündet	no	0.990943968296051	x
werden	no	0.9903929829597473	x
,	no	0.9923958778381348	x
wiewohl	no	0.9895267486572266	x
er	no	0.9947558641433716	x
nicht	no	0.9906759262084961	x
deutlich	no	0.9904242157936096	x
dachte	no	0.9945932030677795	x
,	no	0.9940688610076904	x
wozu	no	0.9903924465179443	x
denn	no	0.9894179701805115	x
Klara	no	0.9889801740646362	x
entzündet	no	0.9894021153450012	x
und	no	0.9901328086853027	x
wozu	no	0.9886182546615601	x
es	no	0.9893862009048462	x
denn	no	0.9887890219688416	x
nun	no	0.9875498414039612	x
eigentlich	no	0.9881580471992493	x
führen	no	0.9886181354522705	x
solle	no	0.9895678162574768	x
,	no	0.9900363683700562	x
sie	no	0.9902468919754028	x
mit	no	0.9906697273254395	x
den	no	0.9906708002090454	x
grauenvollen	no	0.9908787608146667	x
Bildern	no	0.9912673830986023	x
zu	no	0.9914974570274353	x
ängstigen	no	0.9915777444839478	x
,	no	0.9909562468528748	x
die	no	0.9912793040275574	x
ein	no	0.9912508726119995	x
entsetzliches	no	0.9913183450698853	x
,	no	0.9914494156837463	x
ihre	no	0.9912822246551514	x
Liebe	no	0.9913694262504578	x
zerstörendes	no	0.9916192293167114	x
Geschick	no	0.9912741780281067	x
weissagten	no	0.9915185570716858	x
.	no	0.9958252906799316	x
–	yes	0.7812779545783997	x
Sie	no	0.850862443447113	x
,	no	0.8302620053291321	x
Nathanael	no	0.9139895439147949	x
und	no	0.9167450070381165	x
Klara	no	0.9250912666320801	x
,	no	0.929021418094635	x
saßen	no	0.9433981776237488	x
in	no	0.9477605819702148	x
der	no	0.9450334310531616	x
Mutter	no	0.9549475908279419	x
kleinem	no	0.9556306600570679	x
Garten	no	0.9559119343757629	x
,	no	0.9780754446983337	x
Klara	no	0.9805969595909119	x
war	no	0.9785453081130981	x
sehr	no	0.9809983372688293	x
heiter	no	0.9843223690986633	x
,	no	0.9845998883247375	x
weil	no	0.9820294976234436	x
Nathanael	no	0.9882799386978149	x
sie	no	0.9872767329216003	x
seit	no	0.9869650602340698	x
drei	no	0.9871130585670471	x
Tagen	no	0.9871806502342224	x
,	no	0.9872199296951294	x
in	no	0.9870948195457458	x
denen	no	0.987255334854126	x
er	no	0.9867252111434937	x
an	no	0.9866116046905518	x
jener	no	0.986383855342865	x
Dichtung	no	0.9867730736732483	x
schrieb	no	0.9884713888168335	x
,	no	0.9895798563957214	x
nicht	no	0.9894371032714844	x
mit	no	0.9895970225334167	x
seinen	no	0.9895467162132263	x
Träumen	no	0.9902092218399048	x
und	no	0.9903156161308289	x
Ahnungen	no	0.991381824016571	x
geplagt	no	0.9911141991615295	x
hatte	no	0.9910594820976257	x
.	no	0.997086226940155	x
Auch	yes	0.7653800249099731	x
Nathanael	no	0.9512965083122253	x
sprach	no	0.9754713773727417	x
lebhaft	no	0.9807847738265991	x
und	no	0.9834356904029846	x
froh	no	0.9858497381210327	x
von	no	0.9877021908760071	x
lustigen	no	0.9866600036621094	x
Dingen	no	0.9866790175437927	x
wie	no	0.9855939745903015	x
sonst	no	0.9822385311126709	x
,	no	0.9926359057426453	x
so	no	0.9858552813529968	x
daß	no	0.9946309328079224	x
Klara	no	0.9943324327468872	x
sagte	no	0.9958540201187134	x
:	no	0.9932889342308044	x
„	no	0.9991649389266968	x
Nun	no	0.9891079664230347	x
erst	no	0.9855717420578003	x
habe	no	0.9849663972854614	x
ich	no	0.9970992803573608	x
dich	no	0.9925985336303711	x
ganz	no	0.99058997631073	x
wieder	no	0.9901084899902344	x
,	no	0.9927107095718384	x
siehst	no	0.9890866279602051	x
du	no	0.9969403743743896	x
es	no	0.9899162650108337	x
wohl	no	0.9917424917221069	x
,	no	0.992676317691803	x
wie	no	0.9910327792167664	x
wir	no	0.9933978319168091	x
den	no	0.9911422729492188	x
häßlichen	no	0.9915136694908142	x
Coppelius	no	0.991952121257782	x
vertrieben	no	0.991195559501648	x
haben	no	0.9891904592514038	x
?	no	0.9987198114395142	x
“	no	0.9952645301818848	x
Da	no	0.9923054575920105	x
fiel	no	0.9968359470367432	x
dem	no	0.9931943416595459	x
Nathanael	no	0.9974857568740845	x
erst	no	0.9976741671562195	x
ein	no	0.9929741621017456	x
,	no	0.9952803254127502	x
daß	no	0.9950869679450989	x
er	no	0.9905001521110535	x
ja	no	0.9893993139266968	x
die	no	0.988579511642456	x
Dichtung	no	0.9897358417510986	x
in	no	0.9891378283500671	x
der	no	0.9890622496604919	x
Tasche	no	0.9891321063041687	x
trage	no	0.9905648231506348	x
,	no	0.9906389713287354	x
die	no	0.9901525378227234	x
er	no	0.9891149997711182	x
habe	no	0.9891726970672607	x
vorlesen	no	0.988078773021698	x
wollen	no	0.9821403622627258	x
.	no	0.8787549734115601	x
Er	yes	0.9976781010627747	x
zog	no	0.9908413887023926	x
auch	no	0.9929526448249817	x
sogleich	no	0.9931221604347229	x
die	no	0.9924837946891785	x
Blätter	no	0.9928659200668335	x
hervor	no	0.9907763600349426	x
und	no	0.9957285523414612	x
fing	no	0.9973419308662415	x
an	no	0.9905179142951965	x
zu	no	0.9915961623191833	x
lesen	no	0.9893234372138977	x
;	no	0.9987658262252808	x
Klara	no	0.9814718961715698	x
,	no	0.9890551567077637	x
etwas	no	0.9879633188247681	x
Langweiliges	no	0.9893074631690979	x
wie	no	0.9891377091407776	x
gewöhnlich	no	0.9891536831855774	x
vermutend	no	0.9895539283752441	x
und	no	0.9906084537506104	x
sich	no	0.9909160733222961	x
darein	no	0.990683913230896	x
ergebend	no	0.9902655482292175	x
,	no	0.9901285767555237	x
fing	no	0.9972688555717468	x
an	no	0.9905005097389221	x
,	no	0.9914860129356384	x
ruhig	no	0.9908246397972107	x
zu	no	0.9925512075424194	x
stricken	no	0.9928107857704163	x
.	no	0.998514711856842	x
Aber	yes	0.8127247095108032	x
so	no	0.8273791074752808	x
wie	no	0.8182922601699829	x
immer	no	0.8191412091255188	x
schwärzer	no	0.8339554071426392	x
und	no	0.8407503962516785	x
schwärzer	no	0.8404552936553955	x
das	no	0.8364242315292358	x
düstre	no	0.8345908522605896	x
Gewölk	no	0.8219423294067383	x
aufstieg	no	0.7594289779663086	x
,	no	0.8988235592842102	x
ließ	no	0.9535475969314575	x
sie	no	0.9757182598114014	x
den	no	0.9805268049240112	x
Strickstrumpf	no	0.9780966639518738	x
sinken	no	0.9806270003318787	x
und	no	0.9948969483375549	x
blickte	no	0.9950382113456726	x
starr	no	0.9926145076751709	x
dem	no	0.9918600916862488	x
Nathanael	no	0.9945367574691772	x
ins	no	0.9917860627174377	x
Auge	no	0.989865243434906	x
.	no	0.999693751335144	x
Den	yes	0.890422523021698	x
riß	no	0.8594140410423279	x
seine	no	0.8444822430610657	x
Dichtung	no	0.8458747863769531	x
unaufhaltsam	no	0.8462408781051636	x
fort	no	0.7967063784599304	x
,	no	0.9423052668571472	x
hochrot	no	0.9405447840690613	x
färbte	no	0.9519612193107605	x
seine	no	0.9611209630966187	x
Wangen	no	0.9821078181266785	x
die	no	0.9794714450836182	x
innere	no	0.9803764820098877	x
Glut	no	0.9763120412826538	x
,	no	0.9982300400733948	x
Tränen	no	0.9786245226860046	x
quollen	no	0.9891895055770874	x
ihm	no	0.9889951944351196	x
aus	no	0.9906997084617615	x
den	no	0.991902768611908	x
Augen	no	0.9913484454154968	x
.	no	0.9982714653015137	x
–	yes	0.9348143339157104	x
Endlich	no	0.9610646963119507	x
hatte	no	0.9420552253723145	x
er	no	0.9316723942756653	x
geschlossen	no	0.9240817427635193	x
,	no	0.9418329000473022	x
er	no	0.8767120242118835	x
stöhnte	no	0.954780101776123	x
in	no	0.9582152366638184	x
tiefer	no	0.9637430310249329	x
Ermattung	no	0.9660698771476746	x
–	no	0.9790948033332825	x
er	no	0.9426605701446533	x
faßte	no	0.986946165561676	x
Klaras	no	0.986004650592804	x
Hand	no	0.9897796511650085	x
und	no	0.9915516376495361	x
seufzte	no	0.9961541295051575	x
wie	no	0.9955251812934875	x
aufgelöst	no	0.9905518293380737	x
in	no	0.9922055602073669	x
trostlosem	no	0.990810751914978	x
Jammer	no	0.9896682500839233	x
:	no	0.9991826415061951	x
„	no	0.9995824694633484	x
Ach	no	0.8671958446502686	x
!	no	0.8450060486793518	x
–	yes	0.9633122682571411	x
Klara	no	0.9655093550682068	x
–	no	0.9842908382415771	x
Klara	no	0.9741867184638977	x
!	no	0.9857202172279358	x
“	no	0.9924740195274353	x
–	no	0.9845207333564758	x
Klara	no	0.9828572273254395	x
drückte	no	0.9957122802734375	x
ihn	no	0.9892855286598206	x
sanft	no	0.9932388067245483	x
an	no	0.9928334951400757	x
ihren	no	0.992033064365387	x
Busen	no	0.9891782999038696	x
und	no	0.9959101676940918	x
sagte	no	0.9972884654998779	x
leise	no	0.9917340278625488	x
,	no	0.9923532605171204	x
aber	no	0.9911774396896362	x
sehr	no	0.9911307096481323	x
langsam	no	0.9924440979957581	x
und	no	0.9907000660896301	x
ernst	no	0.9888079762458801	x
:	no	0.9940820336341858	x
„	no	0.9994156360626221	x
Nathanael	no	0.9903319478034973	x
–	no	0.9874072074890137	x
mein	no	0.9946523904800415	x
herzlieber	no	0.9910115003585815	x
Nathanael	no	0.991983950138092	x
!	no	0.993653416633606	x
–	yes	0.9980440139770508	x
wirf	no	0.9896586537361145	x
das	no	0.9882807731628418	x
tolle	no	0.9887495040893555	x
–	no	0.9888922572135925	x
unsinnige	no	0.9903231859207153	x
–	no	0.9915649890899658	x
wahnsinnige	no	0.9907277822494507	x
Märchen	no	0.9905471205711365	x
ins	no	0.9897956252098083	x
Feuer.	no	0.9822750091552734	x
“	no	0.9979788661003113	x
Da	no	0.9834893941879272	x
sprang	no	0.9953688979148865	x
Nathanael	no	0.9986336827278137	x
entrüstet	no	0.9899612665176392	x
auf	no	0.9940096139907837	x
und	no	0.9972053170204163	x
rief	no	0.9976894855499268	x
,	no	0.997154951095581	x
Klara	no	0.9893786311149597	x
von	no	0.9887623190879822	x
sich	no	0.990378737449646	x
stoßend	no	0.9892740845680237	x
:	no	0.995144784450531	x
„	no	0.9993005990982056	x
Du	no	0.995342493057251	x
lebloses	no	0.988872230052948	x
,	no	0.9897205233573914	x
verdammtes	no	0.9898402690887451	x
Automat	no	0.9889466166496277	x
!	no	0.9964684247970581	x
“	no	0.9991878867149353	x
Er	no	0.9190905094146729	x
rannte	no	0.9731151461601257	x
fort	no	0.9618872404098511	x
,	no	0.9942911863327026	x
bittre	no	0.9788727760314941	x
Tränen	no	0.9897722601890564	x
vergoß	no	0.9892677664756775	x
die	no	0.9884933829307556	x
tief	no	0.9896252751350403	x
verletzte	no	0.9906855225563049	x
Klara	no	0.9882474541664124	x
:	no	0.9970180988311768	x
„	no	0.9990191459655762	x
Ach	no	0.9785057902336121	x
,	no	0.9739813208580017	x
er	no	0.9703876376152039	x
hat	no	0.9656217098236084	x
mich	no	0.9886777997016907	x
niemals	no	0.9871772527694702	x
geliebt	no	0.9866198301315308	x
,	no	0.988495945930481	x
denn	no	0.9886493682861328	x
er	no	0.9837365746498108	x
versteht	no	0.9633715748786926	x
mich	no	0.9985456466674805	x
nicht	no	0.9777171611785889	x
“	no	0.9089534878730774	x
,	no	0.995058536529541	x
schluchzte	no	0.9940351843833923	x
sie	no	0.9897336363792419	x
laut	no	0.9951158761978149	x
.	no	0.9985964894294739	x
–	yes	0.9737257957458496	x
Lothar	no	0.7715961933135986	x
trat	no	0.9547048807144165	x
in	no	0.9676628112792969	x
die	no	0.9756528735160828	x
Laube	no	0.9743248820304871	x
;	no	0.9982749223709106	x
Klara	no	0.9822393655776978	x
mußte	no	0.9859896898269653	x
ihm	no	0.9848415851593018	x
erzählen	no	0.9879790544509888	x
,	no	0.9896681308746338	x
was	no	0.9900496006011963	x
vorgefallen	no	0.9885697960853577	x
;	no	0.9958305954933167	x
er	no	0.9794155359268188	x
liebte	no	0.9805051684379578	x
seine	no	0.9800706505775452	x
Schwester	no	0.9807157516479492	x
mit	no	0.9808669686317444	x
ganzer	no	0.9816763401031494	x
Seele	no	0.980776309967041	x
,	no	0.99379563331604	x
jedes	no	0.9865717887878418	x
Wort	no	0.9863276481628418	x
ihrer	no	0.9857887625694275	x
Anklage	no	0.9852131009101868	x
fiel	no	0.9910757541656494	x
wie	no	0.9927269220352173	x
ein	no	0.9913420081138611	x
Funke	no	0.9913700819015503	x
in	no	0.9911208748817444	x
sein	no	0.9913567304611206	x
Inneres	no	0.9901424050331116	x
,	no	0.9971562623977661	x
so	no	0.9848050475120544	x
daß	no	0.9945271611213684	x
der	no	0.9900908470153809	x
Unmut	no	0.9907088279724121	x
,	no	0.9909002780914307	x
den	no	0.9909492135047913	x
er	no	0.9902632236480713	x
wider	no	0.9906636476516724	x
den	no	0.9907944798469543	x
träumerischen	no	0.9910871386528015	x
Nathanael	no	0.992495059967041	x
lange	no	0.9913540482521057	x
im	no	0.991338849067688	x
Herzen	no	0.9915221929550171	x
getragen	no	0.9912638664245605	x
,	no	0.9916826486587524	x
sich	no	0.9916308522224426	x
entzündete	no	0.9928616881370544	x
zum	no	0.9921826720237732	x
wilden	no	0.9908545017242432	x
Zorn	no	0.9881244897842407	x
.	no	0.9949380159378052	x
Er	yes	0.9533146023750305	x
lief	no	0.9892628788948059	x
zu	no	0.9951600432395935	x
Nathanael	no	0.9953323006629944	x
,	no	0.9962279796600342	x
er	no	0.9859527349472046	x
warf	no	0.9917477369308472	x
ihm	no	0.9913105964660645	x
das	no	0.9908061623573303	x
unsinnige	no	0.9913143515586853	x
Betragen	no	0.9911664128303528	x
gegen	no	0.9911513924598694	x
die	no	0.9907861948013306	x
geliebte	no	0.9911426305770874	x
Schwester	no	0.9908417463302612	x
in	no	0.9921665191650391	x
harten	no	0.9907348155975342	x
Worten	no	0.99176424741745	x
vor	no	0.9926924705505371	x
,	no	0.993578314781189	x
die	no	0.990341305732727	x
der	no	0.9891931414604187	x
aufbrausende	no	0.98836749792099	x
Nathanael	no	0.9917786717414856	x
ebenso	no	0.9913559556007385	x
erwiderte	no	0.9921926856040955	x
.	no	0.9994062185287476	x
Ein	yes	0.7205570936203003	x
„	no	0.7239877581596375	x
phantastischer	no	0.7267377376556396	x
,	no	0.7225366234779358	x
wahnsinniger	no	0.7298696041107178	x
Geck	no	0.7412258386611938	x
“	no	0.790278434753418	x
wurde	no	0.7936887145042419	x
mit	no	0.8014582395553589	x
einem	no	0.7921551465988159	x
„	no	0.8111322522163391	x
miserablen	no	0.7995680570602417	x
,	no	0.7972460985183716	x
gemeinen	no	0.7922729253768921	x
Alltagsmenschen	no	0.7918535470962524	x
“	no	0.8013912439346313	x
erwidert	no	0.7830325365066528	x
.	no	0.8709577918052673	x
Der	yes	0.8273306488990784	x
Zweikampf	no	0.7677528858184814	x
war	no	0.7096080183982849	x
unvermeidlich	no	0.611808717250824	x
.	no	0.97223961353302	x
Sie	yes	0.8265365362167358	x
beschlossen	no	0.92963045835495	x
,	no	0.9452455639839172	x
sich	no	0.9473879933357239	x
am	no	0.9340991973876953	x
folgenden	no	0.9753952622413635	x
Morgen	no	0.9752477407455444	x
hinter	no	0.9783391952514648	x
dem	no	0.984281599521637	x
Garten	no	0.9882921576499939	x
nach	no	0.9868831038475037	x
dortiger	no	0.9869116544723511	x
akademischer	no	0.9880332946777344	x
Sitte	no	0.9882092475891113	x
mit	no	0.988390326499939	x
scharfgeschliffenen	no	0.9895340800285339	x
Stoßrapieren	no	0.9903116226196289	x
zu	no	0.9906387329101562	x
schlagen	no	0.9874653220176697	x
.	no	0.9905025959014893	x
Stumm	yes	0.9763306975364685	x
und	no	0.9754828214645386	x
finster	no	0.9766713976860046	x
schlichen	no	0.992599368095398	x
sie	no	0.9922435879707336	x
umher	no	0.9888753890991211	x
,	no	0.9957072734832764	x
Klara	no	0.9832543730735779	x
hatte	no	0.9821177124977112	x
den	no	0.9815654754638672	x
heftigen	no	0.9813624620437622	x
Streit	no	0.9814115166664124	x
gehört	no	0.9866307377815247	x
und	no	0.9887625575065613	x
gesehen	no	0.9903606176376343	x
,	no	0.99154132604599	x
daß	no	0.9934593439102173	x
der	no	0.9900535345077515	x
Fechtmeister	no	0.9910180568695068	x
in	no	0.9913529753684998	x
der	no	0.9913960099220276	x
Dämmerung	no	0.9923006296157837	x
die	no	0.9913896918296814	x
Rapiere	no	0.9915310144424438	x
brachte	no	0.9902162551879883	x
.	no	0.9986333250999451	x
Sie	yes	0.928565502166748	x
ahnte	no	0.9353103041648865	x
,	no	0.9532836079597473	x
was	no	0.952189028263092	x
geschehen	no	0.9502217769622803	x
sollte	no	0.9486218690872192	x
.	no	0.9787576794624329	x
Auf	yes	0.8395608067512512	x
dem	no	0.8212791085243225	x
Kampfplatz	no	0.8242954015731812	x
angekommen	no	0.8285881280899048	x
,	no	0.8510175943374634	x
hatten	no	0.820891261100769	x
Lothar	no	0.9050326943397522	x
und	no	0.8606486320495605	x
Nathanael	no	0.9635354280471802	x
soeben	no	0.9579007625579834	x
düster	no	0.9597287774085999	x
schweigend	no	0.9654968976974487	x
die	no	0.9682917594909668	x
Röcke	no	0.9695398211479187	x
abgeworfen	no	0.9552731513977051	x
;	no	0.9904786348342896	x
blutdürstige	no	0.97709059715271	x
Kampflust	no	0.9795278310775757	x
im	no	0.9779555201530457	x
brennenden	no	0.9824674725532532	x
Auge	no	0.9824827909469604	x
,	no	0.9827439188957214	x
wollten	no	0.9860963225364685	x
sie	no	0.9833072423934937	x
gegeneinander	no	0.9816519021987915	x
ausfallen	no	0.9799625873565674	x
,	no	0.9713313579559326	x
als	no	0.9889744520187378	x
Klara	no	0.9898679256439209	x
durch	no	0.9894236922264099	x
die	no	0.9904354810714722	x
Gartentür	no	0.9912711381912231	x
herbeistürzte	no	0.9878224730491638	x
.	no	0.8602039217948914	x
Schluchzend	yes	0.9987799525260925	x
rief	no	0.9966909885406494	x
sie	no	0.9953693747520447	x
laut	no	0.9920212626457214	x
:	no	0.9968553781509399	x
„	no	0.9992018342018127	x
Ihr	no	0.9844503998756409	x
wilden	no	0.9837197065353394	x
entsetzlichen	no	0.9855121970176697	x
Menschen	no	0.9855812191963196	x
!	no	0.9930043816566467	x
–	yes	0.975496232509613	x
stoßt	no	0.9774962663650513	x
mich	no	0.9948024749755859	x
nur	no	0.9894981384277344	x
gleich	no	0.9898360371589661	x
nieder	no	0.9910045862197876	x
,	no	0.992167055606842	x
ehe	no	0.9924941062927246	x
ihr	no	0.9936121106147766	x
euch	no	0.9922882318496704	x
anfallt	no	0.9903530478477478	x
;	no	0.995203971862793	x
denn	no	0.9901819825172424	x
wie	no	0.9929861426353455	x
soll	no	0.9891357421875	x
ich	no	0.9961872696876526	x
denn	no	0.9923020601272583	x
länger	no	0.9913724660873413	x
leben	no	0.9912322163581848	x
auf	no	0.9912651181221008	x
der	no	0.9917158484458923	x
Welt	no	0.9917536973953247	x
,	no	0.9915308952331543	x
wenn	no	0.9914205074310303	x
der	no	0.9913542866706848	x
Geliebte	no	0.9913126826286316	x
den	no	0.99156254529953	x
Bruder	no	0.9913284182548523	x
oder	no	0.9917169213294983	x
wenn	no	0.9916374087333679	x
der	no	0.9912472367286682	x
Bruder	no	0.9912844896316528	x
den	no	0.9914762377738953	x
Geliebten	no	0.9912198185920715	x
ermordet	no	0.9911512732505798	x
hat	no	0.989133894443512	x
!	no	0.9961743354797363	x
“	no	0.9972136616706848	x
–	no	0.9331654906272888	x
Lothar	no	0.9885745644569397	x
ließ	no	0.9947223663330078	x
die	no	0.9923122525215149	x
Waffe	no	0.9913661479949951	x
sinken	no	0.9926332831382751	x
und	no	0.9972339272499084	x
sah	no	0.9949953556060791	x
schweigend	no	0.9927105903625488	x
zur	no	0.9924047589302063	x
Erde	no	0.9932644367218018	x
nieder	no	0.9908177852630615	x
,	no	0.9981544613838196	x
aber	no	0.9910805821418762	x
in	no	0.9835779666900635	x
Nathanaels	no	0.9987742304801941	x
Innern	no	0.992860734462738	x
ging	no	0.992536187171936	x
in	no	0.994874894618988	x
herzzerreißender	no	0.9917864203453064	x
Wehmut	no	0.9941738247871399	x
alle	no	0.9916399717330933	x
Liebe	no	0.9916267395019531	x
wieder	no	0.990922749042511	x
auf	no	0.9915578365325928	x
,	no	0.9927847385406494	x
wie	no	0.9911878108978271	x
er	no	0.9898329973220825	x
sie	no	0.9895639419555664	x
jemals	no	0.9897254109382629	x
in	no	0.98933345079422	x
der	no	0.9891561269760132	x
herrlichen	no	0.9895022511482239	x
Jugendzeit	no	0.9898921251296997	x
schönsten	no	0.9900055527687073	x
Tagen	no	0.9902183413505554	x
für	no	0.9907566905021667	x
die	no	0.9903702139854431	x
holde	no	0.9906965494155884	x
Klara	no	0.9916811585426331	x
empfunden	no	0.9893149137496948	x
.	no	0.9990348815917969	x
Das	yes	0.900592565536499	x
Mordgewehr	no	0.8217938542366028	x
entfiel	no	0.9447116851806641	x
seiner	no	0.9616609811782837	x
Hand	no	0.9691177606582642	x
,	no	0.988913357257843	x
er	no	0.9790616631507874	x
stürzte	no	0.9930253028869629	x
zu	no	0.9937303066253662	x
Klaras	no	0.9923251867294312	x
Füßen	no	0.9910661578178406	x
.	no	0.9994974136352539	x
„	yes	0.9772340059280396	x
Kannst	no	0.9772676825523376	x
du	no	0.9864071011543274	x
mir	no	0.9891020655632019	x
denn	no	0.9893167018890381	x
jemals	no	0.9905174374580383	x
verzeihen	no	0.9905626773834229	x
,	no	0.9905858635902405	x
du	no	0.991932213306427	x
meine	no	0.9911494255065918	x
einzige	no	0.9909542202949524	x
,	no	0.9908037185668945	x
meine	no	0.9908004403114319	x
herzgeliebte	no	0.9901138544082642	x
Klara	no	0.9855661392211914	x
!	no	0.9524996280670166	x
–	yes	0.9994760155677795	x
Kannst	no	0.9331150054931641	x
du	no	0.9702392220497131	x
mir	no	0.9796827435493469	x
verzeihen	no	0.9776580333709717	x
,	no	0.9797672033309937	x
mein	no	0.9872888326644897	x
herzlieber	no	0.986199140548706	x
Bruder	no	0.9852257370948792	x
Lothar	no	0.9844850301742554	x
!	no	0.9962818026542664	x
“	no	0.9961282014846802	x
–	no	0.8959711790084839	x
Lothar	no	0.9651843309402466	x
wurde	no	0.9965232610702515	x
gerührt	no	0.9890472292900085	x
von	no	0.9923821091651917	x
des	no	0.9910014271736145	x
Freundes	no	0.9918185472488403	x
tiefem	no	0.9938733577728271	x
Schmerz	no	0.9856136441230774	x
;	no	0.9993470311164856	x
unter	no	0.9787181615829468	x
tausend	no	0.9773568511009216	x
Tränen	no	0.9775789380073547	x
umarmten	no	0.9841940999031067	x
sich	no	0.9889412522315979	x
die	no	0.9888874888420105	x
drei	no	0.9899663925170898	x
versöhnten	no	0.9894294142723083	x
Menschen	no	0.9886144399642944	x
und	no	0.9920132756233215	x
schwuren	no	0.9925547242164612	x
,	no	0.9923575520515442	x
nicht	no	0.9916080236434937	x
voneinander	no	0.9914610385894775	x
zu	no	0.9916670918464661	x
lassen	no	0.9915050864219666	x
in	no	0.9912722706794739	x
steter	no	0.9916292428970337	x
Liebe	no	0.9915329813957214	x
und	no	0.9916859269142151	x
Treue	no	0.9918036460876465	x
.	no	0.9969964027404785	x
Dem	yes	0.8262658715248108	x
Nathanael	no	0.9720304012298584	x
war	no	0.9795219302177429	x
es	no	0.9856400489807129	x
zumute	no	0.9926204681396484	x
,	no	0.9925884008407593	x
als	no	0.9905667901039124	x
sei	no	0.9910658001899719	x
eine	no	0.9912161827087402	x
schwere	no	0.9916331768035889	x
Last	no	0.9917199611663818	x
,	no	0.9917464256286621	x
die	no	0.9914912581443787	x
ihn	no	0.9917299151420593	x
zu	no	0.9921756386756897	x
Boden	no	0.9913063645362854	x
gedrückt	no	0.9912788271903992	x
,	no	0.9923449158668518	x
von	no	0.9908690452575684	x
ihm	no	0.9910867810249329	x
abgewälzt	no	0.9912428855895996	x
,	no	0.9928479194641113	x
ja	no	0.9893504977226257	x
als	no	0.9881932139396667	x
habe	no	0.9888523817062378	x
er	no	0.9884554147720337	x
,	no	0.9886940121650696	x
Widerstand	no	0.9886326193809509	x
leistend	no	0.9888868927955627	x
der	no	0.9894149303436279	x
finstern	no	0.9892761707305908	x
Macht	no	0.9898656010627747	x
,	no	0.9903111457824707	x
die	no	0.9906778335571289	x
ihn	no	0.9907218217849731	x
befangen	no	0.9908855557441711	x
,	no	0.99136883020401	x
sein	no	0.991370439529419	x
ganzes	no	0.9914107322692871	x
Sein	no	0.991107165813446	x
,	no	0.991450846195221	x
dem	no	0.9912046790122986	x
Vernichtung	no	0.9910789132118225	x
drohte	no	0.9913426637649536	x
,	no	0.9908533692359924	x
gerettet	no	0.9881733059883118	x
.	no	0.9911841154098511	x
Noch	yes	0.9701460003852844	x
drei	no	0.9795852899551392	x
selige	no	0.9785957336425781	x
Tage	no	0.9812399744987488	x
verlebte	no	0.9828938841819763	x
er	no	0.9905775785446167	x
bei	no	0.9906986355781555	x
den	no	0.9911382794380188	x
Lieben	no	0.9926988482475281	x
,	no	0.9940361976623535	x
dann	no	0.991428554058075	x
kehrte	no	0.9951684474945068	x
er	no	0.9942417144775391	x
zurück	no	0.9934427738189697	x
nach	no	0.9926550388336182	x
G.	no	0.9925454258918762	x
,	no	0.9935559630393982	x
wo	no	0.9890677332878113	x
er	no	0.9882567524909973	x
noch	no	0.9888249039649963	x
ein	no	0.9892487525939941	x
Jahr	no	0.9899603128433228	x
zu	no	0.9905787110328674	x
bleiben	no	0.9911239147186279	x
,	no	0.9909070730209351	x
dann	no	0.9910336136817932	x
aber	no	0.9912450909614563	x
auf	no	0.9911854863166809	x
immer	no	0.9912014007568359	x
nach	no	0.9914615154266357	x
seiner	no	0.9912914037704468	x
Vaterstadt	no	0.9914103150367737	x
zurückzukehren	no	0.9914771914482117	x
gedachte	no	0.9924271106719971	x
.	no	0.9979259967803955	x
Der	yes	0.6226410865783691	x
Mutter	no	0.6808784008026123	x
war	no	0.6705005168914795	x
alles	no	0.6502326726913452	x
