tok	sentstart	direct_conf	direct_pred
Coppola	no	0.9582576751708984	direct
...	no	0.8109220266342163	direct
“	no	0.9993002414703369	direct
–	no	0.9941279888153076	x
Das	no	0.8511694073677063	x
hatte	no	0.7293470501899719	x
ich	no	0.6735700964927673	x
in	no	0.689359188079834	x
der	no	0.6881820559501648	x
Tat	no	0.5937748551368713	x
schon	no	0.5640820264816284	x
aufgeschrieben	no	0.5555157661437988	x
,	no	0.9141544699668884	x
als	no	0.788057804107666	x
ich	no	0.6116080284118652	x
in	no	0.580781877040863	x
dem	no	0.6142110824584961	x
wilden	no	0.6804652810096741	x
Blick	no	0.6537075638771057	x
des	no	0.6799338459968567	x
Studenten	no	0.6177895069122314	x
Nathanael	no	0.6075841188430786	x
etwas	no	0.6791120767593384	x
Possierliches	no	0.7036353945732117	x
zu	no	0.6898046731948853	x
verspüren	no	0.6335621476173401	x
glaubte	no	0.645336925983429	x
;	no	0.9777676463127136	x
die	no	0.9205175042152405	x
Geschichte	no	0.808022677898407	x
ist	no	0.7115226984024048	x
aber	no	0.6913096308708191	x
gar	no	0.7058954238891602	x
nicht	no	0.7420468330383301	x
spaßhaft	no	0.8109722137451172	x
.	no	0.5748552680015564	x
Mir	yes	0.5423673987388611	x
kam	no	0.6612227559089661	x
keine	no	0.6799595952033997	x
Rede	no	0.700420618057251	x
in	no	0.6853406429290771	x
den	no	0.6864097714424133	x
Sinn	no	0.6786211133003235	x
,	no	0.8891872763633728	x
die	no	0.7879369854927063	x
nur	no	0.6698945164680481	x
im	no	0.6785372495651245	x
mindesten	no	0.7270404100418091	x
etwas	no	0.7545801997184753	x
von	no	0.7556129097938538	x
dem	no	0.7930054664611816	x
Farbenglanz	no	0.8076966404914856	x
des	no	0.8175498247146606	x
innern	no	0.7745087146759033	x
Bildes	no	0.7234275937080383	x
abzuspiegeln	no	0.7047274708747864	x
schien	no	0.8302779793739319	x
.	no	0.9558151960372925	x
Ich	yes	0.7476667165756226	x
beschloß	no	0.8739919662475586	x
,	no	0.9663857221603394	x
gar	no	0.9152098894119263	x
nicht	no	0.9080874919891357	x
anzufangen	no	0.96706223487854	x
.	no	0.994408130645752	x
Nimm	yes	0.5628970861434937	x
,	no	0.824243426322937	x
geneigter	no	0.8514055609703064	x
Leser	no	0.8301452994346619	x
!	no	0.7766492366790771	x
die	yes	0.7326898574829102	x
drei	no	0.8729875683784485	x
Briefe	no	0.8409847617149353	x
,	no	0.9024795889854431	x
welche	no	0.919296383857727	x
Freund	no	0.9213829040527344	x
Lothar	no	0.8689460754394531	x
mir	no	0.8296927213668823	x
gütigst	no	0.8373020887374878	x
mitteilte	no	0.9185858964920044	x
,	no	0.9834602475166321	x
für	no	0.9407574534416199	x
den	no	0.9176517724990845	x
Umriß	no	0.9058662056922913	x
des	no	0.9188065528869629	x
Gebildes	no	0.9072167873382568	x
,	no	0.9406754970550537	x
in	no	0.9123089909553528	x
das	no	0.9025805592536926	x
ich	no	0.8944454789161682	x
nun	no	0.9064050912857056	x
erzählend	no	0.9314485788345337	x
immer	no	0.938035249710083	x
mehr	no	0.9412277936935425	x
und	no	0.9281727075576782	x
mehr	no	0.9273442029953003	x
Farbe	no	0.9291199445724487	x
hineinzutragen	no	0.9213970899581909	x
mich	no	0.9241129159927368	x
bemühen	no	0.9482961893081665	x
werde	no	0.9568428993225098	x
.	no	0.9237191081047058	x
Vielleicht	yes	0.5241890549659729	direct
gelingt	no	0.6277780532836914	direct
es	no	0.6874544620513916	direct
mir	no	0.7730781435966492	direct
,	no	0.588499903678894	direct
manche	no	0.5916325449943542	direct
Gestalt	no	0.6308200359344482	direct
wie	no	0.5826517343521118	direct
ein	no	0.5682190656661987	direct
guter	no	0.6079845428466797	direct
Porträtmaler	no	0.6641623377799988	direct
so	no	0.5988523960113525	direct
aufzufassen	no	0.5444143414497375	direct
,	no	0.5993094444274902	direct
daß	no	0.5793866515159607	direct
du	no	0.7787691950798035	direct
sie	no	0.8300410509109497	direct
ähnlich	no	0.8742249608039856	direct
findest	no	0.9654695987701416	direct
,	no	0.9153590798377991	direct
ohne	no	0.9060239791870117	direct
das	no	0.9073971509933472	direct
Original	no	0.9415740966796875	direct
zu	no	0.9459940791130066	direct
kennen	no	0.9654073715209961	direct
,	no	0.9325772523880005	direct
ja	no	0.9496411681175232	direct
daß	no	0.9418814182281494	direct
es	no	0.943996012210846	direct
dir	no	0.9572725296020508	direct
ist	no	0.9690299034118652	direct
,	no	0.9510180950164795	direct
als	no	0.9723792672157288	direct
hättest	no	0.980922281742096	direct
du	no	0.9877803325653076	direct
die	no	0.9855748414993286	direct
Person	no	0.9886173605918884	direct
recht	no	0.9870672821998596	direct
oft	no	0.9868391156196594	direct
schon	no	0.9890389442443848	direct
mit	no	0.9901798963546753	direct
leibhaftigen	no	0.989336371421814	direct
Augen	no	0.9886852502822876	direct
gesehen	no	0.9797301292419434	direct
.	no	0.8868416547775269	direct
Vielleicht	yes	0.9970646500587463	direct
wirst	no	0.9944772124290466	direct
du	no	0.9927936792373657	direct
,	no	0.9919954538345337	direct
o	no	0.9928521513938904	direct
mein	no	0.9940154552459717	direct
Leser	no	0.9939363598823547	direct
!	no	0.9987381100654602	direct
dann	yes	0.9837210178375244	direct
glauben	no	0.9795701503753662	direct
,	no	0.9696183800697327	direct
daß	no	0.977286696434021	direct
nichts	no	0.9787174463272095	direct
wunderlicher	no	0.9759948253631592	direct
und	no	0.9786504507064819	direct
toller	no	0.9754608273506165	direct
sei	no	0.9635366797447205	direct
als	no	0.9558233618736267	direct
das	no	0.9439834356307983	direct
wirkliche	no	0.9384756684303284	direct
Leben	no	0.9526115655899048	direct
und	no	0.9537158608436584	direct
daß	no	0.948724627494812	direct
dieses	no	0.9415121674537659	direct
der	no	0.940461277961731	direct
Dichter	no	0.945565402507782	direct
doch	no	0.9390564560890198	direct
nur	no	0.9376997947692871	direct
wie	no	0.9307413697242737	direct
in	no	0.9279676675796509	direct
eines	no	0.9219231009483337	direct
matt	no	0.9171060919761658	direct
geschliffnen	no	0.9071725010871887	direct
Spiegels	no	0.9193761944770813	direct
dunklem	no	0.902767539024353	direct
Widerschein	no	0.9241825342178345	direct
auffassen	no	0.9071188569068909	direct
könne	no	0.9014168977737427	direct
.	no	0.9254087209701538	direct
Damit	yes	0.8234355449676514	x
klarer	no	0.8974279165267944	x
werde	no	0.8546503186225891	x
,	no	0.944407045841217	x
was	no	0.9569282531738281	x
gleich	no	0.9691308736801147	x
anfangs	no	0.9736286401748657	x
zu	no	0.9777056574821472	x
wissen	no	0.9825940728187561	x
nötig	no	0.9841338992118835	x
,	no	0.9898791313171387	x
ist	no	0.985443115234375	x
jenen	no	0.9878159165382385	x
Briefen	no	0.989495575428009	x
noch	no	0.9894039630889893	x
hinzuzufügen	no	0.9868391156196594	x
,	no	0.9940681457519531	x
daß	no	0.9923065304756165	x
bald	no	0.9900490045547485	x
darauf	no	0.9892579913139343	x
,	no	0.9928435683250427	x
als	no	0.992068886756897	x
Nathanaels	no	0.9917652010917664	x
Vater	no	0.9889724850654602	x
gestorben	no	0.990132212638855	x
,	no	0.9920549392700195	x
Klara	no	0.9903702139854431	x
und	no	0.9934840798377991	x
Lothar	no	0.9908773303031921	x
,	no	0.9918500185012817	x
Kinder	no	0.9875747561454773	x
eines	no	0.9916368126869202	x
weitläuftigen	no	0.9917649626731873	x
Verwandten	no	0.9894515872001648	x
,	no	0.9928659200668335	x
der	no	0.9913679957389832	x
ebenfalls	no	0.9909522533416748	x
gestorben	no	0.990548312664032	x
und	no	0.9913962483406067	x
sie	no	0.9920985698699951	x
verwaist	no	0.9897986650466919	x
nachgelassen	no	0.9902979731559753	x
,	no	0.9926647543907166	x
von	no	0.9919156432151794	x
Nathanaels	no	0.9914900660514832	x
Mutter	no	0.9905765056610107	x
ins	no	0.9892749190330505	x
Haus	no	0.9883633255958557	x
genommen	no	0.9893460869789124	x
wurden	no	0.9912059903144836	x
.	no	0.9922550916671753	x
Klara	yes	0.9924542307853699	x
und	no	0.9936518669128418	x
Nathanael	no	0.9940640330314636	x
faßten	no	0.9889522194862366	x
eine	no	0.9899448156356812	x
heftige	no	0.9911720156669617	x
Zuneigung	no	0.9914790987968445	x
zueinander	no	0.9905181527137756	x
,	no	0.9935160875320435	x
wogegen	no	0.9897657036781311	x
kein	no	0.9896770715713501	x
Mensch	no	0.9904953241348267	x
auf	no	0.9906716346740723	x
Erden	no	0.9907932877540588	x
etwas	no	0.9908088445663452	x
einzuwenden	no	0.9903600215911865	x
hatte	no	0.9906031489372253	x
;	no	0.9937918782234192	x
sie	no	0.9900373220443726	x
waren	no	0.9912281036376953	x
daher	no	0.9911960363388062	x
Verlobte	no	0.9890396595001221	x
,	no	0.9922021627426147	x
als	no	0.990574300289154	x
Nathanael	no	0.9930136799812317	x
den	no	0.9908387064933777	x
Ort	no	0.9896230697631836	x
verließ	no	0.9898226261138916	x
,	no	0.9928568601608276	x
um	no	0.990691065788269	x
seine	no	0.9905180335044861	x
Studien	no	0.9878280162811279	x
in	no	0.9862711429595947	x
G	no	0.9932635426521301	x
.	no	0.9939395189285278	x
–	yes	0.99016273021698	x
fortzusetzen	no	0.9837968945503235	x
.	no	0.9945477843284607	x
Da	yes	0.5027366280555725	x
ist	no	0.6222950220108032	x
er	no	0.526387631893158	x
nun	no	0.5580148100852966	x
in	no	0.5140804052352905	x
seinem	no	0.5382505059242249	x
letzten	no	0.5362549424171448	x
Briefe	no	0.5410294532775879	x
und	no	0.6117133498191833	x
hört	no	0.8187916278839111	x
Collegia	no	0.8253419995307922	x
bei	no	0.7881085872650146	x
dem	no	0.8234131336212158	x
berühmten	no	0.8892438411712646	x
Professor	no	0.936012327671051	x
Physices	no	0.9107171297073364	x
,	no	0.9838046431541443	x
Spallanzani	no	0.9105781316757202	x
.	no	0.9980419874191284	x
Nun	yes	0.9326876997947693	x
könnte	no	0.9173633456230164	x
ich	no	0.8601475358009338	x
getrost	no	0.7726343870162964	x
in	no	0.6502627730369568	x
der	no	0.5451892018318176	x
Erzählung	no	0.5543630719184875	x
fortfahren	no	0.5644336342811584	x
;	no	0.9591817855834961	x
aber	no	0.8198685646057129	x
in	no	0.7370967864990234	x
dem	no	0.8401838541030884	x
Augenblick	no	0.8197847604751587	x
steht	no	0.8450486660003662	x
Klaras	no	0.8208500146865845	x
Bild	no	0.7842164635658264	x
so	no	0.8296629786491394	x
lebendig	no	0.8518441915512085	x
mir	no	0.8508826494216919	x
vor	no	0.8625630736351013	x
Augen	no	0.867885947227478	x
,	no	0.9440309405326843	x
daß	no	0.9015467762947083	x
ich	no	0.8602467179298401	x
nicht	no	0.8871029615402222	x
wegschauen	no	0.9050323367118835	x
kann	no	0.8443106412887573	x
,	no	0.937521755695343	x
so	no	0.9345076680183411	x
wie	no	0.9469788074493408	x
es	no	0.9449610114097595	x
immer	no	0.9510442614555359	x
geschah	no	0.9581640958786011	x
,	no	0.9812846779823303	x
wenn	no	0.9590135812759399	x
sie	no	0.9445102214813232	x
mich	no	0.925201952457428	x
hold	no	0.9207735657691956	x
lächelnd	no	0.9369580745697021	x
anblickte	no	0.949752151966095	x
.	no	0.9566515684127808	x
–	yes	0.995227575302124	x
Für	no	0.9852396249771118	x
schön	no	0.9725996851921082	x
konnte	no	0.9567677974700928	x
Klara	no	0.9122146368026733	x
keinesweges	no	0.9368749856948853	x
gelten	no	0.9353675246238708	x
;	no	0.9684731960296631	x
das	no	0.9584086537361145	x
meinten	no	0.9659002423286438	x
alle	no	0.9661761522293091	x
,	no	0.9772951602935791	x
die	no	0.9677526950836182	x
sich	no	0.967987060546875	x
von	no	0.9700912237167358	x
Amts	no	0.9786943197250366	x
wegen	no	0.9755519032478333	x
auf	no	0.973496675491333	x
Schönheit	no	0.9768534898757935	x
verstehen	no	0.9827383160591125	x
.	no	0.9763088822364807	x
Doch	yes	0.7096332907676697	x
lobten	no	0.9101434946060181	x
die	no	0.9380068182945251	x
Architekten	no	0.9250795841217041	x
die	no	0.9234554171562195	x
reinen	no	0.9330815076828003	x
Verhältnisse	no	0.9199180006980896	x
ihres	no	0.910828173160553	x
Wuchses	no	0.87892085313797	x
,	no	0.9324950575828552	x
die	no	0.9171155095100403	x
Maler	no	0.9016740322113037	x
fanden	no	0.8915175795555115	x
Nacken	no	0.8651649355888367	x
,	no	0.9233176112174988	x
Schultern	no	0.8973499536514282	x
und	no	0.8751123547554016	x
Brust	no	0.8824060559272766	x
beinahe	no	0.8966917991638184	x
zu	no	0.8930727243423462	x
keusch	no	0.8905525803565979	x
geformt	no	0.8663228750228882	x
,	no	0.9053689241409302	x
verliebten	no	0.9049760699272156	x
sich	no	0.9005230069160461	x
dagegen	no	0.8963145613670349	x
sämtlich	no	0.8902519941329956	x
in	no	0.8811856508255005	x
das	no	0.8992984294891357	x
wunderbare	no	0.9042853116989136	x
Magdalenenhaar	no	0.8697952628135681	x
und	no	0.8625012636184692	x
faselten	no	0.900913655757904	x
überhaupt	no	0.9187557101249695	x
viel	no	0.9186062812805176	x
von	no	0.8853769302368164	x
Batonischem	no	0.9093344807624817	x
Kolorit	no	0.9357752203941345	x
.	no	0.9788757562637329	x
Einer	yes	0.883783221244812	x
von	no	0.8820195198059082	x
ihnen	no	0.8961349129676819	x
,	no	0.974987804889679	x
ein	no	0.9409143328666687	x
wirklicher	no	0.878248393535614	x
Phantast	no	0.746181309223175	x
,	no	0.9222933053970337	x
verglich	no	0.9327699542045593	x
aber	no	0.9214165210723877	x
höchst	no	0.9328728318214417	x
seltsamer	no	0.9444389939308167	x
Weise	no	0.937587320804596	x
Klaras	no	0.964808464050293	x
Augen	no	0.9562757015228271	x
mit	no	0.9526484608650208	x
einem	no	0.9597138166427612	x
See	no	0.9598571062088013	x
von	no	0.9588295817375183	x
Ruisdael	no	0.9542984962463379	x
,	no	0.9709523916244507	x
in	no	0.956449031829834	x
dem	no	0.9473877549171448	x
sich	no	0.9565165638923645	x
des	no	0.9697611927986145	x
wolkenlosen	no	0.9751556515693665	x
Himmels	no	0.9727630019187927	x
reines	no	0.9757058024406433	x
Azur	no	0.9777243733406067	x
,	no	0.9827538728713989	x
Wald-	no	0.9762961864471436	x
und	no	0.9776628017425537	x
Blumenflur	no	0.9777005314826965	x
,	no	0.9879099130630493	x
der	no	0.9850813746452332	x
reichen	no	0.9856890439987183	x
Landschaft	no	0.9882766604423523	x
ganzes	no	0.9893071055412292	x
buntes	no	0.9896441698074341	x
,	no	0.9923837780952454	x
heitres	no	0.9886960983276367	x
Leben	no	0.9873617887496948	x
spiegelt	no	0.9861737489700317	x
.	no	0.9866160154342651	x
Dichter	yes	0.9923088550567627	x
und	no	0.9911165237426758	x
Meister	no	0.9936085939407349	x
gingen	no	0.9898177981376648	x
aber	no	0.9901626110076904	x
weiter	no	0.9892445802688599	x
und	no	0.9912505149841309	x
sprachen	no	0.9958179593086243	x
:	no	0.9998478889465332	x
„	no	0.7752336263656616	direct
Was	no	0.9975589513778687	direct
See	no	0.9973388314247131	direct
–	no	0.987147867679596	direct
was	no	0.9933359622955322	direct
Spiegel	no	0.9948909282684326	direct
!	no	0.9987319111824036	direct
–	yes	0.9914719462394714	direct
Können	no	0.45833247900009155	direct
wir	no	0.8595671653747559	direct
denn	no	0.9147917032241821	direct
das	no	0.9281868934631348	direct
Mädchen	no	0.9745963215827942	direct
anschauen	no	0.9838101863861084	direct
,	no	0.9447944760322571	direct
ohne	no	0.9711894392967224	direct
daß	no	0.9796237349510193	direct
uns	no	0.9823448657989502	direct
aus	no	0.9822892546653748	direct
ihrem	no	0.9790871143341064	direct
Blick	no	0.9787204265594482	direct
wunderbare	no	0.9805888533592224	direct
himmlische	no	0.9825829267501831	direct
Gesänge	no	0.9852197170257568	direct
und	no	0.9845516085624695	direct
Klänge	no	0.9857428073883057	direct
entgegenstrahlen	no	0.9853979349136353	direct
,	no	0.9704495668411255	direct
die	no	0.9861800074577332	direct
in	no	0.988884687423706	direct
unser	no	0.9885813593864441	direct
Innerstes	no	0.990786612033844	direct
dringen	no	0.9916567802429199	direct
,	no	0.9829102158546448	direct
daß	no	0.9926733374595642	direct
da	no	0.9930985569953918	direct
alles	no	0.992211103439331	direct
wach	no	0.9918270111083984	direct
und	no	0.9922900795936584	direct
rege	no	0.9933357238769531	direct
wird	no	0.996515154838562	direct
?	no	0.9992274045944214	direct
Singen	yes	0.9525582194328308	direct
wir	no	0.9089428186416626	direct
selbst	no	0.9209416508674622	direct
dann	no	0.9376741051673889	direct
nichts	no	0.9347714185714722	direct
wahrhaft	no	0.9557103514671326	direct
Gescheutes	no	0.944787323474884	direct
,	no	0.7813549041748047	direct
so	no	0.946990966796875	direct
ist	no	0.9734463691711426	direct
überhaupt	no	0.9812538027763367	direct
nicht	no	0.981995701789856	direct
viel	no	0.9826527833938599	direct
an	no	0.989232063293457	direct
uns	no	0.9929855465888977	direct
,	no	0.9882112145423889	direct
und	no	0.9934959411621094	direct
das	no	0.9920496344566345	direct
lesen	no	0.9932711720466614	direct
wir	no	0.9937301874160767	direct
denn	no	0.9941151142120361	direct
auch	no	0.993273138999939	direct
deutlich	no	0.9924822449684143	direct
in	no	0.9933120608329773	direct
dem	no	0.9928190112113953	direct
um	no	0.9940319657325745	direct
Klaras	no	0.9917318820953369	direct
Lippen	no	0.9915252327919006	direct
schwebenden	no	0.9911707639694214	direct
feinen	no	0.9911829233169556	direct
Lächeln	no	0.9892816543579102	direct
,	no	0.9415072202682495	direct
wenn	no	0.9961956739425659	direct
wir	no	0.9971600770950317	direct
uns	no	0.9954915642738342	direct
unterfangen	no	0.9928432703018188	direct
,	no	0.9873114824295044	direct
ihr	no	0.9949339032173157	direct
etwas	no	0.9943618774414062	direct
vorzuquinkelieren	no	0.994451105594635	direct
,	no	0.9840604066848755	direct
das	no	0.9951932430267334	direct
so	no	0.9955739974975586	direct
tun	no	0.9952186942100525	direct
will	no	0.9952048063278198	direct
,	no	0.9888167381286621	direct
als	no	0.9938918352127075	direct
sei	no	0.9948853850364685	direct
es	no	0.9956309795379639	direct
Gesang	no	0.9949276447296143	direct
,	no	0.986676037311554	direct
unerachtet	no	0.9928681254386902	direct
nur	no	0.9950887560844421	direct
einzelne	no	0.993769109249115	direct
Töne	no	0.9927051663398743	direct
verworren	no	0.9897245168685913	direct
durcheinanderspringen.	no	0.9962772727012634	direct
“	no	0.9999610185623169	direct
Es	no	0.4988841414451599	x
war	no	0.7199867367744446	x
dem	no	0.8051815629005432	x
so	no	0.8603547811508179	x
.	no	0.8820168972015381	x
Klara	yes	0.75318843126297	x
hatte	no	0.888937771320343	x
die	no	0.9251169562339783	x
lebenskräftige	no	0.9348766803741455	x
Phantasie	no	0.9375256299972534	x
des	no	0.9594449996948242	x
heitern	no	0.9641318917274475	x
unbefangenen	no	0.9673169255256653	x
,	no	0.9818715453147888	x
kindischen	no	0.9756184220314026	x
Kindes	no	0.9714847803115845	x
,	no	0.9865996837615967	x
ein	no	0.9821068644523621	x
tiefes	no	0.9855146408081055	x
weiblich-zartes	no	0.9883761405944824	x
Gemüt	no	0.984515905380249	x
,	no	0.9904028177261353	x
einen	no	0.9872663617134094	x
gar	no	0.9881035685539246	x
hellen	no	0.9882617592811584	x
,	no	0.9901224970817566	x
scharf	no	0.9892188906669617	x
sichtenden	no	0.9898119568824768	x
Verstand	no	0.9888039231300354	x
.	no	0.9921595454216003	x
Die	yes	0.9889636039733887	x
Nebler	no	0.990166425704956	x
und	no	0.9896261692047119	x
Schwebler	no	0.9906107783317566	x
hatten	no	0.9892114400863647	x
bei	no	0.9902604222297668	x
ihr	no	0.9907962083816528	x
böses	no	0.9910627603530884	x
Spiel	no	0.9879083037376404	x
;	no	0.9923083782196045	x
denn	no	0.9881554841995239	x
ohne	no	0.9898278713226318	x
zuviel	no	0.9908068776130676	x
zu	no	0.9900403618812561	x
reden	no	0.9883757829666138	x
,	no	0.9934276342391968	x
was	no	0.9875512719154358	x
überhaupt	no	0.9884033799171448	x
in	no	0.9898642897605896	x
Klaras	no	0.9933381080627441	x
schweigsamer	no	0.9893211126327515	x
Natur	no	0.9867759346961975	x
nicht	no	0.984664261341095	x
lag	no	0.9740045070648193	x
,	no	0.993511974811554	x
sagte	no	0.9960604310035706	x
ihnen	no	0.9916589856147766	x
der	no	0.9921923279762268	x
helle	no	0.9907374978065491	x
Blick	no	0.9910249710083008	x
und	no	0.9915407299995422	x
jenes	no	0.9920727610588074	x
feine	no	0.991315484046936	x
ironische	no	0.9920015335083008	x
Lächeln	no	0.9946993589401245	x
:	no	0.999754011631012	x
Lieben	no	0.43700161576271057	direct
Freunde	no	0.9817942380905151	direct
!	no	0.9955633878707886	direct
wie	yes	0.9882522225379944	direct
möget	no	0.971810519695282	direct
ihr	no	0.9776194095611572	direct
mir	no	0.9862812161445618	direct
denn	no	0.9903746247291565	direct
zumuten	no	0.9894456267356873	direct
,	no	0.9731820225715637	direct
daß	no	0.9875611662864685	direct
ich	no	0.9889847040176392	direct
eure	no	0.9862397313117981	direct
verfließende	no	0.9887446165084839	direct
Schattengebilde	no	0.9912145137786865	direct
für	no	0.9883728623390198	direct
wahre	no	0.9896152019500732	direct
Gestalten	no	0.9912863373756409	direct
ansehen	no	0.9878836274147034	direct
soll	no	0.9896470904350281	direct
mit	no	0.9874732494354248	direct
Leben	no	0.9897088408470154	direct
und	no	0.989837110042572	direct
Regung	no	0.9890308976173401	direct
?	no	0.9979628324508667	direct
–	yes	0.9288343787193298	x
Klara	no	0.7096102237701416	x
wurde	no	0.8828399181365967	x
deshalb	no	0.9557851552963257	x
von	no	0.9657997488975525	x
vielen	no	0.9655279517173767	x
kalt	no	0.9669063687324524	x
,	no	0.9800912737846375	x
gefühllos	no	0.9773568511009216	x
,	no	0.9842138290405273	x
prosaisch	no	0.9788731336593628	x
gescholten	no	0.9779672622680664	x
;	no	0.9903415441513062	x
aber	no	0.9864751696586609	x
andere	no	0.9847056269645691	x
,	no	0.9887775778770447	x
die	no	0.9890684485435486	x
das	no	0.9902334213256836	x
Leben	no	0.9890029430389404	x
in	no	0.98964524269104	x
klarer	no	0.9897983074188232	x
Tiefe	no	0.9894499182701111	x
aufgefaßt	no	0.9890812635421753	x
,	no	0.9902878999710083	x
liebten	no	0.9924113750457764	x
ungemein	no	0.9923229217529297	x
das	no	0.991055965423584	x
gemütvolle	no	0.9896038770675659	x
,	no	0.9915379285812378	x
verständige	no	0.9900519251823425	x
,	no	0.9931957721710205	x
kindliche	no	0.9901527762413025	x
Mädchen	no	0.9842389822006226	x
,	no	0.9929532408714294	x
doch	no	0.9921491146087646	x
keiner	no	0.9907436966896057	x
so	no	0.9911956787109375	x
sehr	no	0.9908317923545837	x
als	no	0.9902674555778503	x
Nathanael	no	0.9864132404327393	x
,	no	0.9931461811065674	x
der	no	0.9910236597061157	x
sich	no	0.9909858703613281	x
in	no	0.9901582598686218	x
Wissenschaft	no	0.9899457097053528	x
und	no	0.9917599558830261	x
Kunst	no	0.9900880455970764	x
kräftig	no	0.9906187653541565	x
und	no	0.9912315011024475	x
heiter	no	0.9895296692848206	x
bewegte	no	0.9903349280357361	x
.	no	0.9926343560218811	x
Klara	yes	0.9944710731506348	x
hing	no	0.9912177920341492	x
an	no	0.9898319244384766	x
dem	no	0.9910672307014465	x
Geliebten	no	0.98989337682724	x
mit	no	0.9912570714950562	x
ganzer	no	0.9917619228363037	x
Seele	no	0.989778459072113	x
;	no	0.9940481185913086	x
die	no	0.9894471168518066	x
ersten	no	0.9900007247924805	x
Wolkenschatten	no	0.9917673468589783	x
zogen	no	0.99122154712677	x
durch	no	0.9916892051696777	x
ihr	no	0.9916480779647827	x
Leben	no	0.9886394739151001	x
,	no	0.9924970865249634	x
als	no	0.9902573823928833	x
er	no	0.9910610318183899	x
sich	no	0.9923408031463623	x
von	no	0.9906824827194214	x
ihr	no	0.9909517765045166	x
trennte	no	0.9904566407203674	x
.	no	0.994543194770813	x
Mit	yes	0.7818138003349304	x
welchem	no	0.8184341788291931	x
Entzücken	no	0.9141332507133484	x
flog	no	0.9665741324424744	x
sie	no	0.973403811454773	x
in	no	0.9726350903511047	x
seine	no	0.9719502329826355	x
Arme	no	0.9582968950271606	x
,	no	0.9825059175491333	x
als	no	0.9817666411399841	x
er	no	0.9829117059707642	x
nun	no	0.9819612503051758	x
,	no	0.9897060394287109	x
wie	no	0.9878538846969604	x
er	no	0.9883776307106018	x
im	no	0.9891766905784607	x
letzten	no	0.9894869327545166	x
Briefe	no	0.9916669726371765	x
an	no	0.9907934069633484	x
Lothar	no	0.9893097877502441	x
es	no	0.9913376569747925	x
verheißen	no	0.99184650182724	x
,	no	0.993362545967102	x
wirklich	no	0.9898912906646729	x
in	no	0.9896013140678406	x
seiner	no	0.9907177090644836	x
Vaterstadt	no	0.9915796518325806	x
ins	no	0.990182101726532	x
Zimmer	no	0.9893602132797241	x
der	no	0.9903923273086548	x
Mutter	no	0.989364504814148	x
eintrat	no	0.9929631352424622	x
.	no	0.9972550272941589	x
Es	yes	0.9774709939956665	x
geschah	no	0.9861169457435608	x
so	no	0.98842453956604	x
,	no	0.9913073182106018	x
wie	no	0.9900779724121094	x
Nathanael	no	0.9946591258049011	x
geglaubt	no	0.991694986820221	x
;	no	0.9948463439941406	x
denn	no	0.989923894405365	x
in	no	0.9903138279914856	x
dem	no	0.9907869696617126	x
Augenblick	no	0.9892231225967407	x
,	no	0.9940109848976135	x
als	no	0.9926832318305969	x
er	no	0.9906203746795654	x
Klara	no	0.9897537231445312	x
wiedersah	no	0.9831468462944031	x
,	no	0.9952147006988525	x
dachte	no	0.9948962330818176	x
er	no	0.993803858757019	x
weder	no	0.9925395846366882	x
an	no	0.9905693531036377	x
den	no	0.9907461404800415	x
Advokaten	no	0.9912332892417908	x
Coppelius	no	0.989493727684021	x
noch	no	0.9913018941879272	x
an	no	0.9918434023857117	x
Klaras	no	0.9921849370002747	x
verständigen	no	0.987240731716156	x
Brief	no	0.9880644679069519	x
,	no	0.9944286346435547	x
jede	no	0.9891088008880615	x
Verstimmung	no	0.98936927318573	x
war	no	0.9914469718933105	x
verschwunden	no	0.9924167394638062	x
.	no	0.9964244961738586	x
Recht	yes	0.9853367209434509	x
hatte	no	0.9903772473335266	x
aber	no	0.9915977716445923	x
Nathanael	no	0.9946744441986084	x
doch	no	0.9904634952545166	x
,	no	0.9929847717285156	x
als	no	0.9875246286392212	x
er	no	0.9910210967063904	x
seinem	no	0.9900997281074524	x
Freunde	no	0.9876646399497986	x
Lothar	no	0.9902716279029846	x
schrieb	no	0.9927691221237183	x
,	no	0.9949117302894592	x
daß	no	0.9832260012626648	x
des	no	0.9864237904548645	x
widerwärtigen	no	0.9894289374351501	x
Wetterglashändlers	no	0.9883559942245483	x
Coppola	no	0.9877697825431824	x
Gestalt	no	0.9872226715087891	x
recht	no	0.9901410937309265	x
feindlich	no	0.9902100563049316	x
in	no	0.9884030222892761	x
sein	no	0.9882737398147583	x
Leben	no	0.989529550075531	x
getreten	no	0.9891665577888489	x
sei	no	0.9923674464225769	x
.	no	0.9950526356697083	x
Alle	yes	0.7981429100036621	x
fühlten	no	0.8741113543510437	x
das	no	0.8260311484336853	x
,	no	0.8512771129608154	x
da	no	0.8626008033752441	x
Nathanael	no	0.9214969873428345	x
gleich	no	0.9264006614685059	x
in	no	0.8986490964889526	x
den	no	0.9044677019119263	x
ersten	no	0.9158793091773987	x
Tagen	no	0.9262542724609375	x
in	no	0.9272042512893677	x
seinem	no	0.9295465350151062	x
ganzen	no	0.9330787062644958	x
Wesen	no	0.9251531958580017	x
durchaus	no	0.931759774684906	x
verändert	no	0.9254186153411865	x
sich	no	0.9235122203826904	x
zeigte	no	0.9354833960533142	x
.	no	0.9694710373878479	x
Er	yes	0.956588089466095	x
